24,97;7,3058E-134;0,7857;0,6663333333333338
14,2;9,5941E-43;0,8589;0,6359751148579518
11,2;2,1128E-26;0,6702;0,33300000000000013
5,33;5,8996E-6;0,5264;0,333021603047374
3,81;0,0033;0,5318;0,641493366377135
