0,5;0,0021;0,82;0,2658269694472381
3,78;0,0019;0,67;0,2786574276981848
13,0;8,7E-4;0,69;0,4678156259912269
4,65;7,0E-4;0,71;0,3484638131217249
12,49;0,00195;0,564;0,40979805509491296
4,3;0,00189;0,54;0,32141232695502403
23,9;1,25E-4;0,51;0,24860590468642474
11,2;0,0011;0,55;0,4029472668204724
5,81;0,001;0,53;0,3571891467557358
