10,0;9,0E-4;0,81;0,5237040568186169
4,5;0,0012;0,82;0,34336646620035727
9,8;0,0035;0,71;0,639705310456619
2,9;0,0033;0,7;0,21787875051376882
23,0;0,002;0,74;0,3419261568179875
21,0;1,0E-4;0,75;0,702008214457487
22,0;0,0028;0,51;0,7334529467535266
5,21;0,002985;0,5381;0,49578831774263077
24,99;0,00179;0,54;0,6570049248087207
