25,0;0,0038;0,89;0,7592141862969133
12,5;0,0033;0,88;0,781582612278531
3,81;0,0033;0,85;0,5734960088956045
24,5;0,002;0,83;0,5734960088956044
12,0;0,0018;0,81;0,6868276748515125
23,0;5,0E-4;0,8;0,5850621087516884
22,5;0,0037;0,73;0,6855684794620376
21,9;0,0029;0,53;0,6518805319380798
13,666;0,0036;0,55;0,6520382075788427
